0,1,1,1,1,1,1,0,1,1,1,4,4,1,1,1,2,2,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-3,-2,-2,-3,-2,-2,-1,-1,-1,-4,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e2e4
0,1,1,1,1,1,1,0,1,1,1,4,4,1,1,1,2,2,3,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-1,-2,-3,-2,-2,-3,-2,-2,-1,-1,-1,-4,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e7e5
0,1,1,1,1,1,1,0,1,1,1,4,4,1,1,1,1,2,3,2,2,3,2,2,0,-1,1,-1,0,-1,1,-1,0,1,-1,1,0,1,-1,1,-1,-2,-3,-2,-2,-3,-2,-2,-1,-1,-1,-4,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f1c4
0,1,1,1,1,2,1,0,2,1,1,4,4,1,0,1,1,3,3,2,2,3,2,2,0,-1,0,-1,0,-1,1,-1,0,1,-1,2,0,1,-1,1,-1,-2,-3,-2,-1,-3,-2,-2,-1,-1,-1,-4,-4,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,g8f6
0,1,1,1,1,2,1,0,2,1,1,4,4,1,0,1,1,3,3,2,2,3,2,2,0,-1,0,-1,-1,-1,0,0,0,1,-1,1,0,1,0,0,-1,-2,-3,-2,-1,-2,-2,-1,-1,-1,-1,-5,-3,0,-1,-2,0,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,g1f3
0,1,1,1,3,3,2,0,2,1,1,5,3,1,0,2,1,3,3,2,2,2,2,1,0,-1,0,0,-1,-1,-1,1,0,1,-1,1,1,1,1,-1,-1,-2,-3,-2,-1,-2,-2,-1,-1,-1,-1,-5,-3,0,-1,-2,0,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,f6e4
0,1,1,1,3,3,2,0,2,1,1,4,3,0,0,2,1,3,2,2,2,2,1,1,0,-1,0,0,0,-1,0,0,0,1,-2,1,1,0,-1,0,-1,-2,-3,-3,-1,-3,-2,-1,-1,-1,-1,-4,-3,0,-1,-1,0,-1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,b1c3
0,2,2,2,3,3,2,0,3,1,1,3,4,0,0,2,0,3,1,2,2,2,1,1,1,-1,0,0,1,-1,0,0,0,2,-2,2,1,0,-1,0,-1,-2,-3,-3,-1,-3,-2,-1,-1,-1,-1,-4,-3,0,-1,-1,0,-1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e4f6
0,2,2,2,3,3,2,0,3,1,1,4,4,1,0,2,0,3,2,2,2,2,2,1,1,-1,0,0,0,-1,-1,1,0,2,-1,1,1,0,1,-1,-1,-2,-3,-2,-1,-2,-2,-1,-1,-1,-1,-5,-3,0,-1,-2,0,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,d1e2
0,2,1,3,3,3,2,0,3,1,0,4,3,2,0,2,0,3,2,3,3,2,2,1,1,-1,1,0,1,-1,-1,1,0,2,-1,1,2,0,1,-1,-1,-2,-3,-2,-1,-2,-2,-1,-1,-1,-1,-5,-3,0,-1,-2,0,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,f8e7
0,2,1,3,3,3,2,0,3,1,0,4,3,2,0,2,0,3,2,3,3,2,2,1,1,-1,1,0,1,-1,-1,1,0,2,-1,1,2,0,1,-1,-1,-2,-3,-2,-1,-2,-2,-1,-1,-1,-1,-5,-2,0,0,-2,0,-1,-1,-2,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,f3e5
0,2,1,3,2,3,1,0,3,1,0,3,3,2,0,1,0,3,2,4,3,3,2,1,1,-1,2,0,1,0,1,0,0,2,-1,1,1,0,0,0,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-4,-2,1,0,-2,0,-1,-1,-2,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,0,0,0,0,d7d5
0,2,1,3,2,3,1,0,3,1,0,3,3,2,0,1,0,3,2,4,3,3,2,0,1,-1,1,0,0,0,0,0,0,2,-1,0,1,-1,0,0,-1,-2,-1,-3,-2,-2,-1,-1,-1,-1,-1,-4,-2,0,0,-2,0,-1,-1,-2,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,c4b3
0,2,1,3,2,3,1,0,3,1,1,3,2,2,0,1,0,2,2,3,3,3,2,0,2,-1,2,0,0,0,0,0,0,2,-1,0,1,-1,0,0,-1,-2,-1,-3,-2,-2,-1,-1,-1,-1,-1,-4,-2,0,0,-2,0,-1,-1,-2,-3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e8g8
0,2,1,3,2,3,1,0,3,1,1,3,2,2,0,1,0,2,2,3,3,3,2,0,2,-1,2,0,0,0,0,0,0,2,-1,0,1,-1,0,0,-1,-2,-1,-3,-2,-2,-1,-1,-1,-1,-1,-3,-1,-1,-1,-2,0,-1,-1,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,d2d4
0,2,1,3,2,3,1,0,3,1,2,3,2,2,0,1,0,2,1,3,3,3,2,0,2,-1,2,0,0,1,0,0,0,2,0,0,2,-1,1,0,-1,-2,-1,-3,-2,-2,-1,0,-1,-1,-1,-3,-1,-1,-1,-2,0,-1,-1,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,b8c6
0,2,1,3,2,3,1,0,3,1,2,3,2,2,0,1,0,2,1,3,3,3,2,0,2,-2,2,-1,0,1,0,0,-1,2,0,0,1,-1,1,0,0,-2,0,-3,-2,-2,-1,0,-2,-1,-1,-2,-2,-1,-1,-2,0,-2,-2,-3,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,c1e3
0,2,2,4,3,3,1,0,3,0,2,3,2,3,0,1,0,2,1,3,2,3,2,0,2,-2,2,0,-1,1,0,0,-1,2,0,0,0,-1,1,0,0,-2,0,-3,-2,-2,-1,0,-2,-1,-1,-2,-2,-1,-1,-2,0,-2,-2,-3,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,c6a5
0,2,2,4,3,3,1,0,3,0,2,3,2,3,0,1,0,1,1,3,2,3,2,0,2,-1,1,1,-1,1,0,0,0,2,0,0,1,-1,1,0,0,-2,-1,-3,-2,-2,-1,0,-1,-2,-1,-2,-1,-1,-1,-2,0,-1,-2,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e1g1
1,3,3,4,3,3,1,1,3,0,2,2,1,4,1,1,0,1,1,3,2,3,2,0,2,-1,1,1,-1,1,0,0,0,2,0,0,1,-1,1,0,0,-2,-1,-3,-2,-2,-1,0,-1,-2,-1,-2,-1,-1,-1,-2,0,-1,-2,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,c7c6
1,3,3,4,3,3,1,1,3,0,2,2,1,4,1,1,0,1,1,3,2,3,2,0,2,-1,1,1,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,-2,-1,-2,-2,-2,-1,0,-1,-2,-1,-2,-1,-1,-1,-2,0,-1,-2,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,a1e1
1,2,2,3,2,3,1,1,2,0,2,2,2,4,1,1,0,1,1,3,2,3,2,0,2,-1,1,1,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,-2,-1,-2,-2,-2,-1,0,-1,-2,-1,-2,-1,-1,-1,-2,0,-1,-2,-2,-3,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,f6e8
1,2,2,3,2,3,1,1,2,0,2,2,2,4,1,1,0,1,1,3,2,3,2,0,2,-1,1,1,0,1,1,-1,-1,1,0,0,1,-1,0,1,0,-2,-1,-3,-2,-3,-1,0,-1,-2,-2,-1,-1,-1,-2,-1,0,-1,-2,-1,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e2d1
1,2,2,2,2,2,1,1,2,0,2,2,3,3,1,1,0,1,1,3,2,3,2,0,2,-1,0,2,0,1,1,-1,-1,0,0,0,1,-1,0,1,-1,-2,-1,-3,-2,-3,-1,0,-1,-2,-2,-1,-1,-1,-2,-1,0,-1,-2,-1,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e8d6
1,2,2,2,2,2,1,1,2,0,2,2,3,3,1,1,1,1,1,3,2,3,2,0,2,0,-1,2,-1,1,1,-1,-1,-1,1,1,1,-2,0,1,-1,-2,-1,-2,-2,-2,-1,0,-1,-3,-1,-1,-1,-2,-1,-1,0,-1,-3,-2,-3,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,e3f4
1,2,2,2,2,2,1,1,2,0,2,2,3,2,1,2,1,1,1,3,3,3,3,0,2,0,-1,1,0,0,1,-1,-1,-1,1,1,3,-2,0,1,-1,-2,-1,-2,-2,-2,-1,0,-1,-3,-1,-1,-1,-2,-1,-1,0,-1,-3,-2,-3,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,f8e8
1,2,2,2,2,2,1,1,2,0,2,2,3,2,1,2,1,1,1,3,3,3,3,0,2,0,-1,1,0,0,1,-1,-1,-1,1,1,3,-2,0,1,-1,-2,-1,-2,-2,-2,-1,0,-1,-3,-1,-1,-2,-1,-1,-1,0,-1,-3,-2,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,h2h3
1,2,2,2,2,2,1,1,2,0,2,2,3,2,1,2,1,1,1,3,3,3,2,0,2,0,-1,1,0,0,2,-1,-1,-1,1,1,3,-2,0,1,-1,-2,-1,-2,-2,-2,-1,0,-1,-3,-1,-1,-2,-1,-1,-1,0,-1,-3,-2,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,a5b3
0,2,1,2,2,2,1,1,1,0,1,1,3,2,1,2,1,2,1,3,3,3,2,0,1,0,-1,0,0,0,2,-1,-2,-1,0,0,3,-2,0,1,-1,-2,0,-2,-2,-2,-1,0,-1,-2,-1,-1,-2,-1,-1,-1,0,-1,-3,-2,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,a2b3
1,2,2,2,2,2,1,1,1,0,1,2,3,2,1,2,1,1,1,3,3,3,2,0,2,0,0,1,0,0,2,-1,-1,-1,1,0,3,-2,0,1,-1,-2,0,-2,-2,-2,-1,0,-1,-2,-1,-1,-2,-1,-1,-1,0,-1,-3,-2,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,c8e6
