e2e4
e7e5
g1f3
b8c6
d2d4
e5d4
f3d4
f8c5
c1e3
c5d4
e3d4
g8f6
b1c3
d7d6
d4e3
d8e7
f1d3
h7h6
d1d2
e8g8
e1c1
c8e6
c1b1
f8d8
h1e1
c6b4
a2a3
b4d3
d2d3
d6d5
e3h6
d5d4
d3g3
f6h5
g3g5
e7g5
h6g5
f7f6
c3b5
e6c4
g5c1
c4b5
g2g4
g8f7
g4h5
d4d3
h5h6
d3c2
b1c2
d8d1
e1d1
a8h8
c1e3
g7h6
f2f3
h8e8
d1d2
b5c6
e3h6
f6f5
e4f5
f7f6
h6f4
c6f3
f4c7
e8e3
d2f2
f3e4
c2d2
e3b3
d2c1
b3f3
f2f3
e4f3
c1d2
f3c6
d2d3
f6g5
d3d4
g5f6
b2b3
c6d7
d4c5
d7c6
c7b8
a7a6
a3a4
f6g5
f5f6
g5f6
a4a5
c6f3
b8g3
f6g6
c5b6
f3d5
b3b4
g6g5
g3d6
g5g4
d6c7
d5c6
c7d8
g4f4
d8c7
f4g5
c7e5
g5g4
e5d4
c6e4
d4c3
g4h3
c3e5
e4f3
e5b8
f3d5
b8d6
d5g2
d6e5
g2c6
e5g3
c6d5
b6c5
d5g2
b4b5
g2e4
b5b6
e4c6
c5b4
h3g2
g3d6
g2f3
b4c5
c6b5
c5d4
b5e8
d4c5
e8b5
d6b8
f3e4
b8c7
b5c6
c5b4
c6d7
b4c5
d7e6
c7g3
e6a2
g3f2
a2d5
f2g3
d5e6
g3c7
e6f7
c7d6
f7g6
c5b4
e4f5
d6g3
g6e8
b4c3
f5g4
g3d6
g4f3
d6e7
f3f4
c3d3
e8h5
e7d6
f4f3
d3c3
h5g6
d6c5
g6e4
c5d6
e4d5
d6g3
d5a2
g3e5
a2g8
e5d6
g8a2
d6g3
a2f7
c3d3
f7b3
d3c3
b3a2
g3b8
a2g8
c3b4
g8h7
b8e5
h7e4
e5d6
f3g2
d6g3
g2h3
g3d6
e4d3
d6g3
h3g2
b4c5
d3g6
g3e5
g2f3
e5c7
g6e4
c5b4
e4d5
c7d6
d5c6
h2h3
c6e8
h3h4
f3g2
b4c3
e8h5
d6c7
h5e8
c3d4
e8h5
d4e4
g2h3
c7d8
h3g4
d8e7
h5f7
e4e3
f7a2
e3d2
a2c4
d2c3
c4f7
c3c2
f7c4
c2c3
c4g8
e7g5
g8a2
c3b2
a2g8
b2a3
g8e6
a3b2
e6f5
b2b3
f5d3
g5e7
d3b1
e7f6
b1h7
f6g5
h7g6
b3b4
g6f7
b4c5
f7e6
g5e7
e6b3
c5d6
b3g8
e7d8
g8b3
d8f6
b3f7
f6g5
f7a2
d6c7
a2d5
c7c8
d5f3
g5d8
f3e4
c8d7
e4g2
d7c7
g2f3
c7d6
f3d1
d8f6
d1c2
d6c7
c2e4
c7d8
e4c6
f6g5
c6f3
d8d7
f3e4
d7e6
e4f3
e6e5
f3c6
g5f6
c6e8
e5e6
e8b5
h4h5
g4h5
e6d6
h5g4
f6a1
b5e8
a1b2
e8g6
b2c3
g6e4
c3b2
e4d3
b2a1
d3b5
a1b2
b5d3
b2a1
g4f3
a1b2
