d2d4
g8f6
g1f3
e7e6
c2c4
d7d5
e2e3
a7a6
c4d5
e6d5
f1d3
h7h6
b1c3
f8d6
b2b3
b8c6
h2h3
e8g8
c1b2
f8e8
a1c1
c8d7
d3b1
d8c8
g2g4
d7e6
b1c2
g7g6
c2b1
g8g7
b1d3
h6h5
f3g5
h5g4
g5e6
c8e6
h3g4
e8h8
h1g1
d6b4
e1f1
a8e8
d1f3
c6e7
c3a4
e7c6
d3f5
e6d6
g4g5
f6h7
f5b1
g7g8
f3g2
b4a3
b2a3
d6a3
c1e1
a3d6
a4c5
c6d8
f2f4
h7f8
f1f2
f8e6
g1h1
e6f4
g2g3
f4h5
g3d6
c7d6
c5a4
g8g7
h1g1
d8c6
a4b6
a6a5
e1f1
c6e7
f1c1
f7f5
c1c7
h8f8
c7b7
f8f7
g1e1
f5f4
e3e4
e7c6
e4d5
e8e1
d5c6
e1b1
b7f7
g7f7
c6c7
b1b2
f2f3
b2c2
b6c4
d6d5
c7c8q
d5c4
c8d7
f7g8
b3c4
c2c3
f3f2
c3e3
c4c5
e3c3
c5c6
h5g3
d7d8
g8h7
d8c7
h7g8
c7d8
g8f7
d8d7
f7f8
d7d8
f8f7
d8d7
f7g8
