e2e4
e7e5
f1c4
g8f6
d2d3
c7c6
c4b3
a7a5
c2c4
d7d5
c4d5
a5a4
b3a4
c8g4
g1e2
f8b4
b1d2
e8g8
a2a3
g4e2
e1e2
b7b5
a4b3
b4c5
d2f3
c6d5
c1g5
d5e4
d3e4
b8d7
d1d3
d8b6
g5h4
a8d8
h1d1
c5e7
h2h3
b5b4
a3a4
d7c5
d3e3
b6a6
e2e1
c5d3
d1d3
a6d3
f3e5
d3e3
f2e3
d8e8
e5c6
e7d6
e1e2
f6e4
a1d1
d6c5
d1d5
e4g3
h4g3
e8e3
e2f2
e3b3
d5c5
b3b2
f2f1
f8a8
c5b5
b2b1
f1e2
b1b2
e2f1
b2b1
f1f2
f7f6
a4a5
b1b2
f2g1
b4b3
g1h2
g7g6
c6e7
g8f7
e7c6
g6g5
h3h4
g5h4
b5b7
f7e6
g3h4
e6d5
c6e7
d5c4
h4f6
b2a2
b7c7
c4b4
e7d5
b4a3
f6e7
a3b2
d5b4
b2a3
a5a6
a2d2
a6a7
b3b2
c7b7
a3b3
b7b8
a8a7
b4c6
b3a2
c6a7
b2b1q
b8b1
a2b1
a7c6
b1c2
e7g5
d2f2
h2g3
f2f8
c6d4
c2d1
g5e7
f8e8
e7d6
h7h5
d4f5
d1e1
g3f3
e8h8
f5g3
h8h7
d6b4
e1d1
g3e2
h7b7
b4a5
b7a7
a5c3
a7c7
c3a5
c7c5
a5c3
c5c7
c3a5
c7a7
a5b4
a7b7
b4c5
b7f7
f3e3
f7h7
e2f4
h7d7
c5f8
d7h7
f4d3
h7b7
f8b4
b7b6
b4c3
b6a6
d3f4
a6a2
c3b4
a2a4
b4c3
a4a3
f4e2
h5h4
e3f3
a3b3
f3f2
b3a3
c3b2
a3a7
f2f3
d1e1
b2e5
a7a3
e5c3
e1f1
f3g4
f1e2
c3f6
e2f1
f6e7
a3a1
e7f6
a1b1
f6h4
b1b4
g4g5
f1g2
g5h5
g2f3
h4g5
f3e4
h5g6
b4b6
g6g7
e4f5
g5h4
b6b7
g7f8
f5e5
f8g8
b7a7
h4g5
a7d7
g5c1
e5d5
c1e3
d7c7
e3g1
c7b7
g8f8
b7h7
f8g8
h7d7
g1b6
d5e5
b6a5
e5e4
g8f8
d7b7
f8e8
e4d5
a5c3
d5d6
c3d4
b7e7
e8f8
e7b7
f8e8
b7e7
e8f8
e7h7
d4f2
d6d7
f2e3
h7e7
e3f2
e7e2
f2d4
e2d2
d4c3
d2d5
c3b2
d5d2
b2c3
d2f2
f8g8
f2f5
c3e1
f5e5
e1b4
d7e6
b4c3
e5h5
c3g7
h5h4
g8f8
h4c4
g7h6
c4c7
h6g5
c7h7
f8g8
h7f7
g5h4
f7c7
h4g3
c7c2
g3h4
c2g2
g8f8
g2e2
f8g7
e2g2
g7h6
e6f5
h4e1
g2a2
e1g3
a2d2
g3b8
d2c2
b8a7
c2d2
a7c5
d2c2
c5e7
c2d2
