e2e4
e7e5
g1f3
b8c6
f1b5
a7a6
b5c6
d7c6
b1c3
f8c5
f3e5
d8g5
d2d4
g5g2
d1f3
g2f3
e5f3
c5b6
h1g1
h7h5
c3a4
b6a7
c1e3
h8h7
e3f4
f7f6
a4c5
g7g5
f4e3
g8e7
e4e5
f6e5
c5e4
e7d5
g1g5
e5d4
e3d4
a7d4
f3d4
h7f7
g5h5
c8g4
h5h4
f7e7
h4g4
d5f6
g4h4
e8c8
d4c6
b7c6
f2f3
f6e4
h4e4
e7e4
f3e4
d8d4
e1e2
d4e4
e2f3
e4c4
a1h1
c8d8
h2h4
d8e8
h4h5
e8f7
h5h6
f7g8
h6h7
g8h8
c2c3
c4c5
f3e3
a6a5
e3d3
c5d5
d3c4
a5a4
h1h6
d5d8
h6c6
d8f8
c4b4
f8f4
b4a3
h8h7
c6c7
h7g8
c7d7
f4f2
d7a7
f2c2
a7b7
c2e2
b7b4
g8f7
b4a4
e2e1
b2b4
f7f6
a4a8
e1c1
a3b2
c1e1
a8a6
f6f7
a2a4
f7e8
b2b3
e1b1
b3c4
e8d7
a4a5
b1f1
b4b5
f1e1
a6h6
e1e4
c4b3
e4e1
a5a6
e1a1
a6a7
a1a7
h6h7
d7d8
h7a7
d8c8
a7h7
c8d8
c3c4
d8c8
b3c3
c8b8
b5b6
b8a8
h7c7
a8b8
c3d4
b8a8
d4d5
a8b8
c7d7
b8a8
d7c7
a8b8
d5c5
b8a8
