e2e4
e7e5
g1f3
g8f6
f3e5
d7d6
e5f3
f6e4
d2d4
f8e7
b1d2
e4f6
f1d3
c7c5
e1g1
b8c6
b2b3
e8g8
d1e2
f6d5
f1e1
d5f4
e2e4
f4d3
e4d3
c6b4
d3e4
c8e6
d4c5
d6c5
c1a3
a7a5
a3b2
a5a4
a2a3
b4c6
a1d1
a4b3
d2b3
d8b6
d1b1
b6b5
b2c3
b5a4
b3d2
a4e4
e1e4
a8a3
e4e3
a3a2
d2f1
f8b8
c3e5
c6e5
e3e5
a2c2
f1e3
c2a2
f3g5
b7b5
g5e6
f7e6
g1f1
b5b4
e5e6
e7f6
e3g4
b4b3
e6e2
b3b2
g4e3
f6c3
e3d1
c3f6
e2e1
c5c4
g2g3
c4c3
d1e3
b8d8
h2h3
g8f7
f1g2
d8d3
e1f1
d3e3
f2e3
f7g6
g2f3
c3c2
b1b2
f6b2
f3g2
a2a1
g3g4
a1f1
e3e4
c2c1q
h3h4
f1g1
g2f3
c1d1
f3e3
b2c1
e3f2
d1f1
