d2d4
e7e6
e2e3
c7c5
f1e2
g8f6
g1f3
c5d4
f3d4
b8c6
b2b3
d7d5
c1b2
d8a5
d1d2
a5c7
e1g1
f6e4
d2d1
f8d6
g2g3
c6d4
d1d4
f7f6
d4d3
e4c5
d3d1
a7a6
e2h5
g7g6
h5f3
c8d7
b1a3
d6e5
b2e5
c7e5
c2c4
d7c6
a1c1
c5e4
a3c2
a8c8
c2b4
e8g8
b4c6
c8c6
f3e4
d5e4
d1c2
f8d8
f1d1
c6c8
d1d8
c8d8
b3b4
g8f7
a2a4
h7h5
b4b5
a6b5
c4b5
g6g5
c2c7
e5c7
c1c7
f7e8
h2h4
g5h4
c7b7
d8a8
b7h7
a8a4
b5b6
a4b4
b6b7
e8d8
g3h4
b4b2
g1g2
b2b1
g2g3
b1b4
g3g2
b4b2
h7h5
d8c7
h5h7
c7b8
h7f7
b2b5
f7f6
b8b7
f6e6
b5b4
h4h5
b7c7
h5h6
b4b8
g2g3
c7d7
e6e4
d7d6
e4h4
d6e6
h6h7
b8h8
g3f4
e6f6
f4g4
f6f7
g4g5
f7e6
g5g6
e6d6
g6g7
h8b8
g7g6
b8b6
g6g7
d6c5
h7h8q
b6b7
g7h6
b7b1
h8d4
c5b5
d4d5
b5b6
h4c4
b1c1
c4c1
b6a6
d5a8
a6b6
c1c6
b6b5
h6g5
b5b4
g5f6
b4b3
a8b8
b3a3
f2f3
a3a4
c6a6
