g1f3
e7e6
e2e4
d7d5
e4e5
c7c5
c2c3
d5d4
f1d3
c8d7
b1a3
b8c6
b2b3
d8b8
d1e2
g8e7
e1g1
e7g6
d3g6
h7g6
h2h3
h8h5
f1e1
f7f6
e5f6
g7f6
a3c2
e8f7
c3d4
c5d4
c2d4
c6d4
f3d4
h5e5
e2f1
e5d5
f1c4
b7b5
c4c3
b8d6
d4e2
a8c8
c3e3
d5d3
e3a7
d6c6
e2f4
f8c5
a7a5
c5b6
a5a3
d3d4
d2d3
b5b4
a3b2
e6e5
c1e3
d4f4
e3f4
e5f4
b2d2
c6d5
e1e4
f6f5
d2f4
c8c2
f4g5
b6f2
g1h1
d5d6
e4c4
c2e2
g5d8
f2b6
d8a8
d6g3
d3d4
b6d4
c4d4
e2e1
a1e1
g3e1
h1h2
e1e5
d4f4
e5f4
h2g1
f4e3
g1h2
e3f4
h2h1
f4e5
a2a4
b4a3
a8a3
d7c6
a3c1
c6d5
c1g5
d5b3
h3h4
e5d6
g5e3
b3a4
g2g3
a4c6
h1g1
d6d1
g1f2
d1c2
e3e2
c2e2
f2e2
f7f6
e2d3
f6e5
d3e3
c6e4
e3f2
e4d5
f2f1
d5b7
f1e1
e5e4
e1f2
e4d3
f2e1
d3e4
e1f2
b7d5
g3g4
f5g4
h4h5
g6h5
f2g3
d5b7
g3f2
e4d4
f2g1
g4g3
g1f1
g3g2
f1f2
b7f3
f2g1
d4e3
g1h2
e3f4
h2g1
f4e3
g1h2
h5h4
h2g1
e3e2
g1h2
e2f2
h2h3
f3e2
h3h2
h4h3
h2h3
g2g1q
h3h4
e2f3
h4h3
g1g3
