d2d4
d7d5
c2c4
e7e6
b1c3
g8f6
g1f3
f8e7
c1f4
e8g8
a2a3
d5c4
e2e4
b7b5
c3b5
f6e4
f1c4
e4d6
c4d3
d6b5
d3b5
c7c5
e1g1
c5d4
a1c1
c8b7
d1d3
a7a6
f4c7
d8d5
b5c4
d5d7
c7f4
b8c6
f1e1
f8c8
h2h4
c6a5
c4a2
d7b5
d3b5
a6b5
c1c8
a8c8
f3d4
b5b4
a3b4
e7b4
e1c1
c8c1
f4c1
b7e4
f2f3
e4d3
g1f2
a5c4
d4c6
b4c5
f2e1
c4e3
c6e7
c5e7
c1e3
e7h4
e1d2
d3f1
g2g4
h4e7
e3f4
g7g6
g4g5
g8g7
d2e3
f7f6
a2e6
f6g5
f4c7
h7h5
c7b6
f1b5
e6h3
b5c4
b6d4
g7f7
h3d7
c4d5
e3f2
d5e6
d7c6
g5g4
d4e3
g4f3
f2f3
h5h4
f3e4
f7f6
e3d4
f6g5
e4f3
g5h6
f3g2
g6g5
d4g1
h6g6
c6e4
g6f7
e4c6
g5g4
g1f2
f7g6
b2b4
h4h3
g2h2
e7b4
c6e4
e6f5
e4a8
b4d2
f2h4
f5d3
h4f2
d3f5
f2h4
f5d3
a8c6
d2f4
h4g3
g6g5
c6e8
d3e4
e8f7
e4g2
f7g8
g2f1
g8b3
f1d3
b3a2
d3e2
a2f7
e2f3
f7g8
f4e3
g8a2
e3c1
g3f2
f3e2
a2b3
c1f4
f2g3
e2d3
b3d1
d3f1
h2g1
f1b5
g1h2
b5d7
d1c2
f4d2
g3f2
g5f4
f2h4
d7f5
c2a4
f5d3
a4d1
f4f5
d1b3
d3e4
h4f2
d2f4
f2g3
f4g3
h2g3
f5e5
b3f7
e4f5
f7e8
e5d6
e8a4
f5d7
a4d1
d6e5
d1e2
e5d4
e2a6
d4e3
a6c4
h3h2
c4d5
e3e2
d5h1
e2f1
h1g2
f1g1
g2b7
h2h1q
b7h1
g1h1
g3f4
h1h2
f4e4
g4g3
e4e5
g3g2
e5d5
g2g1q
d5c4
d7e6
c4c3
g1e3
c3c2
e3d4
c2c1
d4c3
c1b1
c3d2
b1a1
d2c1
