e2e4
e7e5
g1f3
b8c6
d2d4
e5d4
f1c4
f8b4
c1d2
b4d2
b1d2
d7d6
e1g1
g8f6
c4b5
e8g8
b5c6
b7c6
f3d4
c6c5
d4e2
a8b8
b2b3
c8b7
e2g3
f6d7
d1f3
g7g6
f3f4
g8g7
a1d1
h7h5
f2f3
b7c6
a2a4
h5h4
g3e2
d8e7
d1e1
h4h3
g2g3
c6b7
f1f2
f7f5
f4e3
b8e8
e2f4
d6d5
f4h3
d5e4
f2e2
e7d6
f3e4
f5e4
h3f2
d7f6
e3c3
d6d4
c3e3
d4d8
d2b1
e8e5
h2h3
d8d4
b1d2
d4e3
e2e3
f8d8
d2b1
g6g5
f2d3
e5d5
d3f2
c5c4
b3b4
a7a5
b4b5
d5e5
e3c3
e5c5
b1a3
b7d5
c3e3
d8b8
f2d1
b8h8
g3g4
d5e6
d1c3
e6d5
a3b1
g7g6
e1e2
c7c6
g1f2
g6g7
f2g3
h8b8
e2f2
c6b5
a4b5
d5a8
b1d2
b8e8
f2f5
f6h5
g3g2
h5f4
g2g3
c5f5
g4f5
f4d5
e3e4
d5e7
e4c4
e8d8
c3e4
e7f5
g3f2
d8h8
c4c3
g7g6
c3a3
h8h4
e4g3
f5d6
a3a5
a8b7
b5b6
h4b4
g3e2
b4b6
a5a3
b7c8
a3c3
c8b7
c3c7
b6b4
f2e1
b4a4
e1f2
b7a8
c7c3
d6e4
d2e4
a8e4
c3c7
a4a2
e2g3
a2c2
c7c2
e4c2
f2f3
c2f5
g3f5
g6f5
f3f2
f5f4
h3h4
f4g4
f2g1
g4f5
g1h1
f5g6
h1g2
g6h5
g2g1
h5g4
g1h1
g4f5
h1g1
f5g6
g1f1
g6h5
f1g1
h5g6
g1f1
g6f5
f1e1
f5e6
e1e2
e6f6
e2f2
f6g7
f2f1
g7g6
h4h5
g6f5
f1g1
f5e5
g1f1
g5g4
f1f2
e5e6
f2g3
e6e7
g3f4
e7f8
f4e3
f8e7
e3e4
g4g3
e4e3
e7e6
e3e2
e6e7
e2f1
e7f6
f1e2
f6g5
e2f1
g5f5
f1g1
f5e6
g1h1
e6e7
h1g1
e7f6
h5h6
f6f7
g1h1
f7g8
h1g1
g8h8
g1h1
h8h7
h1g1
g3g2
g1f2
h7g6
f2g2
g6f6
g2h1
f6f7
h1h2
f7g8
h2g2
g8f8
g2h1
f8g8
h1h2
g8f7
h2g2
f7g8
g2g1
g8f8
g1f2
f8f7
f2g1
f7f6
g1f2
f6f7
f2g1
f7f6
g1f2
