e2e4
e7e5
b1c3
b8c6
g1f3
g8f6
a2a3
f8c5
f1c4
d7d6
d2d3
c6d4
f3d4
c5d4
c1e3
d4e3
f2e3
c7c6
h2h3
b7b5
c4a2
e8g8
d1f3
a7a5
f3g3
f6h5
g3f3
d8h4
f3f2
h4e7
c3e2
c8e6
f2f3
h5f6
e1g1
h7h6
f3g3
f6h5
g3f2
a5a4
g2g4
e7g5
f2f3
h5f6
g1h2
d6d5
e2g3
a8c8
g3f5
d5e4
d3e4
c8c7
f1g1
f8d8
g1g2
g8h7
b2b3
a4b3
c2b3
c7d7
b3b4
d7d2
a2e6
f7e6
f5e7
d8d3
h2g1
d3e3
h3h4
d2g2
g1g2
g5f4
f3f4
e5f4
a1f1
e3g3
g2h1
g3g4
e7c6
g4h4
h1g1
h4g4
g1h1
f6e4
h1h2
g7g5
c6a7
g4g3
a7b5
e4d2
f1d1
d2f3
h2h1
g5g4
b5d4
g3h3
h1g2
h3h2
g2f1
h2h1
f1e2
h1d1
d4f3
d1a1
f3e5
h6h5
e5f7
a1a3
e2f1
h7g6
f7e5
g6f5
e5c4
a3a1
f1e2
a1a2
e2e1
g4g3
c4d2
g3g2
e1e2
g2g1q
e2d3
g1c1
d2e4
a2a3
e4c3
a3c3
d3e2
c1b2
e2f1
c3c1
