e2e4
e7e5
g1f3
b8c6
f1b5
c6d4
f3d4
e5d4
e1g1
c7c6
b5c4
g8f6
d2d3
a7a5
a2a4
d7d6
c2c3
d4c3
b1c3
c8e6
c4e6
f7e6
c1e3
f8e7
d3d4
d8d7
h2h3
a8c8
d1b3
e8g8
e3d2
e7d8
a1e1
c8b8
b3c2
b7b5
e4e5
d6e5
d4e5
f6d5
c3e4
d8e7
b2b3
c6c5
a4b5
b8b5
f2f4
b5b8
e1c1
b8a8
g1h2
a5a4
b3a4
d7a4
c2a4
a8a4
e4c5
e7c5
c1c5
d5f4
c5c6
f4g6
f1f8
g6f8
c6c8
a4e4
h2g3
h7h5
g3f3
e4e5
d2b4
e5f5
f3g3
g7g5
b4d6
f5f6
h3h4
g5h4
g3h4
g8g7
h4h5
f6f5
h5g4
f8d7
c8c7
f5f7
g4g5
g7h7
g2g3
f7g7
g5f4
h7g6
g3g4
e6e5
f4g3
g7f7
d6b4
f7f4
c7c6
d7f6
b4e7
f4g4
g3f2
g6f7
e7f6
g4g6
c6c7
f7f6
c7c6
f6g7
c6g6
g7g6
f2e1
g6h5
e1d1
h5g5
d1e2
g5h4
e2d1
h4g4
d1e2
g4f4
e2f2
f4g4
f2e3
g4g5
e3f3
g5f6
f3e2
f6e6
e2d1
e6d6
d1c1
d6c6
c1d1
c6d5
d1e1
d5e4
e1e2
e4d4
e2d2
d4e4
d2e2
e4d4
e2d2
d4e4
