e2e4
d7d5
e4d5
d8d5
d2d4
e7e5
g1f3
e5d4
d1d4
g8f6
f1c4
d5d4
f3d4
f8c5
c1e3
e8g8
b1c3
f6g4
e1c1
b8d7
h1e1
d7e5
c4d5
g4e3
e1e3
e5g6
c3a4
c5e7
c1b1
e7f6
c2c3
f8d8
d5f3
g6h4
f3e4
h4f5
e3d3
f5d4
c3d4
a8b8
g2g3
g7g6
f2f3
a7a5
d3d2
g8g7
a4c3
f6e7
c3d5
e7d6
d5c3
c8d7
d2c2
h7h6
g3g4
a5a4
c3d5
a4a3
b2b3
c7c6
d5b6
d7e6
h2h4
g7f8
h4h5
g6h5
d4d5
c6d5
b6d5
d6f4
c2c3
f4g5
b3b4
h5g4
f3g4
d8d6
d1d3
e6g4
d5c7
d6f6
b1c2
f6f4
e4d5
g5f6
b4b5
f6e5
c2b3
b8c8
d5b7
c8c7
c3c7
e5c7
b3a3
h6h5
a3b3
h5h4
d3e3
h4h3
b7c6
g4e6
b3c2
f4f2
c2d3
f2a2
e3e1
a2a3
d3c2
h3h2
e1c1
c7e5
c1e1
e6f5
c2d1
a3a1
d1e2
f5d3
e2f2
a1e1
f2e1
d3b5
c6b7
e5g3
e1d2
f8e7
b7c8
g3f4
d2c3
h2h1q
c8a6
b5a6
c3b3
h1c1
b3b4
c1b1
b4c5
e7e6
c5d4
b1c1
d4e4
c1e3
