g1f3
d7d5
c2c4
e7e6
c4d5
e6d5
e2e3
f8d6
h2h3
c7c6
b1c3
d8e7
d2d4
c8f5
f1e2
h7h6
c1d2
g8f6
g2g4
f5h7
a2a3
e8g8
a1c1
b8d7
f3h4
e7e6
f2f4
e6e7
h4f3
a8e8
e1g1
e8c8
f3e5
f6e4
c3e4
d6e5
d2b4
c6c5
e4c5
e5b8
d1d2
b8d6
f4f5
d7f6
e2d3
g7g6
c1e1
b7b6
c5a6
d6b4
d2b4
e7b4
a6b4
g8g7
d3a6
c8a8
g1h2
a8e8
a6d3
g6f5
g4f5
e8c8
b4a2
f8e8
f1g1
g7f8
h2g3
b6b5
d3b5
f6e4
g3f3
e8d8
b5d3
c8b8
a2b4
d8d6
e1d1
h7f5
f3f4
f5h3
d3e4
d5e4
g1g3
h3c8
f4e4
c8b7
e4d3
d6b6
d1g1
f8e7
d3d2
b6b5
g3g4
b5h5
g1c1
a7a5
c1c7
e7f8
g4f4
f7f5
d4d5
b8d8
c7b7
a5b4
b7b5
h5h2
d2d3
b4a3
f4f5
f8g7
b2a3
d8a8
b5b7
g7g8
f5e5
a8a3
d3e4
h2h4
e4f3
h4h3
f3e2
h3h2
e2f3
a3a8
d5d6
h2d2
b7d7
d2d1
e5e7
d1f1
f3e2
f1g1
d7c7
a8d8
e3e4
g1g6
e4e5
h6h5
e5e6
g8f8
e2f3
d8d6
e7f7
f8e8
c7e7
e8d8
e7b7
d8e8
f7e7
e8f8
e7f7
f8e8
f7h7
g6f6
f3g3
d6d4
b7b8
d4d8
h7h8
e8e7
h8d8
f6g6
g3h3
g6g1
d8e8
e7f6
b8b7
g1h1
h3g2
h1e1
e8f8
f6e5
e6e7
e5d4
e7e8r
e1e5
b7d7
d4c4
e8e5
c4b4
d7c7
b4a4
f8a8
a4b4
a8a5
b4b3
a5b5
b3a3
c7a7
