d2d4
d7d5
c1f4
c7c5
e2e3
b8c6
g1f3
e7e6
b1c3
c5c4
a2a3
g8f6
h2h3
d8a5
f3d2
f8e7
f1e2
a7a6
e1g1
b7b5
e2f3
c8b7
c3e2
a5d8
b2b3
e8g8
c2c3
c4b3
a3a4
b3b2
a1a2
c6a5
a2b2
d8d7
a4b5
a6b5
d1c2
h7h6
f4e5
b7c6
f1b1
f8c8
b2a2
d7d8
e2c1
a5c4
e5f6
g7f6
a2a8
c6a8
c2d1
f6f5
c1d3
c4d6
d3c5
a8c6
f3e2
c6e8
e2d3
c8a8
g2g4
e7f8
g4f5
e6f5
b1a1
d8g5
g1h2
a8a1
d1a1
g5d8
d3e2
g8h8
a1a2
e8c6
d2f3
f8g7
h2g2
d6e4
a2a6
d8f6
a6c8
h8h7
e2d3
h6h5
h3h4
f6g6
f3g5
h7h6
g2f1
e4g5
d3f5
g6f6
h4g5
h6g5
f2f4
g5h6
f5d3
g7h8
c5a6
b5b4
a6b4
h6g7
f4f5
c6b5
d3b5
f6h4
c8d7
g7g8
b4d5
h8g7
d7e8
g7f8
b5c4
h4g5
f1e2
g5g4
e2d2
g4g2
d2d1
g2g4
d1d2
g4g2
d2d1
g2g4
