g1f3
d7d5
d2d4
e7e6
c2c4
g8f6
b1c3
f8b4
e2e3
c7c5
c1d2
e8g8
a2a3
b4c3
d2c3
f6e4
d1c2
b8d7
b2b4
c5b4
c3b4
f8e8
a3a4
a7a5
b4a3
b7b6
a1c1
c8a6
f1d3
a8c8
d3e4
d5e4
f3d2
e6e5
e1g1
e5d4
e3d4
d7f6
f1e1
d8d4
a3b2
d4d3
b2f6
g7f6
e1e4
e8d8
d2f1
d3c2
c1c2
d8d1
e4g4
g8f8
f2f3
d1a1
g4d4
c8c6
g1f2
a1a4
f1e3
a6c8
g2g4
a4b4
h2h4
f8g7
d4d2
b4b3
c2b2
b3c3
h4h5
c8e6
b2c2
c3b3
c2a2
f6f5
d2d4
f5g4
e3g4
c6c4
h5h6
g7f8
d4c4
e6c4
a2c2
c4d5
c2c8
f8e7
g4e3
d5e6
c8h8
b3b5
e3d1
e6f5
d1e3
f5g6
f3f4
g6e4
h8c8
e7d7
c8c4
f7f5
c4d4
d7e7
f2e1
b5b1
e1d2
b6b5
e3d5
e7f7
d5c7
b5b4
c7b5
b1b2
d2d1
a5a4
b5d6
f7f6
d6c4
b2h2
d4d6
f6e7
d6a6
e7f8
c4d2
a4a3
a6a5
h2h6
d2b3
h6h2
d1e1
h2b2
b3c1
h7h5
a5c5
h5h4
c5c8
f8g7
c8c7
g7g6
c1e2
h4h3
c7d7
a3a2
d7a7
h3h2
e2g3
b2b1
e1d2
h2h1q
g3h1
b1h1
a7a6
g6g7
a6a7
g7f8
d2e3
b4b3
e3d4
b3b2
a7c7
h1d1
d4c3
a2a1q
c7f7
f8e8
f7a7
b2b1n
c3b3
a1a7
b3b4
e4d3
b4b3
d1d2
b3b4
a7a3
