e2e4
e7e5
d2d4
e5d4
g1f3
f8c5
c1g5
f7f6
g5f4
d8e7
f1e2
b8c6
c2c3
c5b6
e1g1
e7e4
f4g3
g8e7
f1e1
e4e6
a2a4
e6f7
f3d4
a7a5
d4f5
e8g8
e2h5
e7g6
h5f3
f8e8
e1e8
f7e8
b1d2
c6e5
f3d5
g8h8
d1h5
e8f8
d2c4
b6c5
f5h4
g6h4
h5h4
d7d6
g3e5
f6e5
d5e4
c8f5
e4b7
a8b8
b7a6
f5d3
b2b4
g7g5
h4g3
d3c4
a6c4
a5b4
c3b4
b8b4
c4e6
f8f6
e6d7
e5e4
a1c1
b4c4
c1d1
c4c3
g3g4
f6f2
g1h1
c3e3
h2h4
g5h4
g4g5
e3e1
d1e1
f2e1
h1h2
e1g1
h2h3
g1h1
h3g4
h1g2
g4h5
g2g5
h5g5
e4e3
d7b5
h4h3
b5e2
h3h2
g5f5
h2h1q
e2b5
e3e2
b5e2
h1d5
f5f4
d5d4
f4g5
d4e4
a4a5
d6d5
e2f1
h8g8
f1d3
c5e7
g5h5
e4b4
d3c4
d5c4
h5g4
b4b3
g4f5
b3f3
f5e5
g8f7
e5d4
c4c3
a5a6
c3c2
d4c4
f3f5
c4c3
f5c5
c3d3
c2c1q
d3e2
c5f5
a6a7
c7c6
a7a8n
c6c5
a8c7
f5f1
