e2e4
e7e5
g1f3
g8f6
f3e5
d7d6
e5f3
f6e4
d2d4
b8c6
f1d3
d6d5
e1g1
f8e7
f1e1
e8g8
d3e4
d5e4
e1e4
c8f5
e4e1
c6b4
b1a3
f8e8
c2c3
b4d3
e1e3
e7a3
b2a3
e8e3
c1e3
d8e7
d1b3
c7c5
d4d5
f5e4
f3d2
e4g6
a1d1
g6h5
d1b1
b7b6
a3a4
a8b8
c3c4
h5g6
b1d1
d3b4
d1c1
b8c8
d2f3
h7h6
f3e1
e7f6
a2a3
b4a6
a4a5
a6b8
e1f3
g6e4
e3d2
e4f3
b3f3
f6f3
g2f3
c8e8
a5b6
a7b6
c1e1
e8e1
d2e1
g8h7
e1d2
b8d7
d2f4
h7g6
g1g2
g6f6
g2g3
f6f5
a3a4
g7g6
f4c7
f5g5
f3f4
g5f5
f2f3
g6g5
f4g5
f5g5
c7f4
g5g6
g3h4
g6f5
f4c7
f5g6
h4g4
g6f6
g4f4
f6g6
c7d8
g6g7
f4e4
g7f8
d5d6
f8e8
d8c7
f7f6
e4d5
d7e5
c7b6
e8d7
d5c5
e5d3
c5b5
d7d6
a4a5
d6d7
a5a6
d7c8
c4c5
d3c5
b6c5
c8b8
f3f4
f6f5
b5c6
h6h5
c5b6
h5h4
c6d7
h4h3
d7d6
b8c8
d6e6
c8b8
e6f5
b8c8
f5e6
c8b8
f4f5
b8c8
f5f6
c8b8
f6f7
b8c8
f7f8q
