e2e4
e7e5
f1c4
g8f6
b1c3
f8c5
g1f3
d7d6
a2a3
h7h6
d2d3
a7a5
a1b1
b8c6
c1e3
c5e3
f2e3
e8g8
h2h3
c6e7
d1e2
a8b8
d3d4
f6h5
f3e5
d6e5
e2h5
c8e6
c4e6
e5d4
e6a2
d4c3
b1d1
d8e8
b2c3
e7c6
e1g1
g8h8
f1f7
f8f7
a2f7
e8e7
f7d5
c6e5
d5b3
e7c5
d1d5
c5e3
g1h1
b8f8
h5e5
f8f1
h1h2
e3g1
h2g3
g1f2
g3g4
f2g2
g4h4
g2f2
h4h5
f2f3
h5h4
f3f2
h4h5
f2e2
h5h4
