e2e4
e7e5
b1c3
f8c5
f1c4
g8f6
g1f3
b8c6
a2a3
d7d6
d2d3
c6d4
c3a4
c8g4
a4c5
d6c5
c2c3
d4f3
g2f3
g4e6
h1g1
e8g8
c4e6
f7e6
c1h6
f8f7
d1b3
d8e8
e1c1
b7b5
c3c4
c7c6
g1g3
f6h5
g3g2
a7a5
c4b5
c6b5
h6e3
h5f4
e3f4
a5a4
b3c2
e5f4
g2g5
e6e5
c2c3
f7e7
h2h4
e8b8
c1b1
b8d6
d1c1
h7h6
g5g4
a8c8
h4h5
e7d7
b1a1
c5c4
c3a5
d6d3
a5a6
c8e8
c1g1
e8e7
a6a8
d7d8
a8c6
d3d7
c6c5
d8c8
c5b4
c4c3
a1a2
d7e6
a2a1
c3c2
b4d2
e7d7
d2e1
c2c1n
e1c1
c8c1
g1c1
e6b3
g4g1
b5b4
c1c8
g8f7
g1b1
b4a3
c8c1
d7d2
c1c7
f7g8
c7c2
d2d7
c2e2
d7d8
b2a3
b3a3
e2a2
a3d3
b1b6
d3c3
a1b1
d8d1
