e2e4
c7c5
g1f3
d7d6
b1c3
b8c6
f1c4
g8f6
e1g1
c8g4
d2d3
e7e6
h2h3
g4f3
g2f3
a7a6
f3f4
g7g6
a2a3
f8g7
c1e3
a8c8
g1g2
c6d4
c3e2
b7b5
c4a2
e8g8
a3a4
d4e2
d1e2
f6h5
a4b5
a6b5
e2f3
d8e7
f1g1
f7f5
c2c3
e7f6
g1d1
c8d8
g2g1
d8c8
a2b3
f5e4
d3e4
c5c4
b3a2
g7h6
a2b1
h6f4
g1f1
f4e3
f3e3
f6h4
f1e1
f8f7
e1d2
f7f2
d2c1
h5f4
b1c2
b5b4
c3b4
c4c3
b2c3
f4e2
c1b2
e2c3
d1d2
f2d2
e3d2
h4f6
e4e5
f6e5
a1a5
c3b5
b2b1
b5c3
b1c1
e5f6
d2d6
c3e2
c1b1
f6f1
c2d1
e2c3
b1a1
f1d1
d6d1
c3d1
a1b1
d1c3
b1c2
c3d5
c2d1
d5b4
a5a4
c8b8
a4a3
b8c8
d1d2
h7h5
a3e3
c8c2
d2d1
g8f7
e3f3
f7g7
f3e3
b4d5
e3f3
c2g2
d1e1
g2h2
e1f1
g6g5
f1g1
h2c2
f3d3
g7g6
g1f1
c2c1
f1f2
c1c3
d3d4
c3h3
f2e1
g6f5
d4a4
d5f4
a4a8
g5g4
a8a5
e6e5
a5a8
f5e4
a8g8
g4g3
e1d2
h3h2
d2c3
g3g2
g8g5
h2h4
g5g7
h4h1
c3c2
h1a1
c2b3
g2g1q
g7g1
a1g1
b3c4
e4f5
c4c3
h5h4
c3b3
f5e6
b3a2
g1g3
a2b2
f4d5
b2c2
g3g2
c2d1
h4h3
d1e1
d5f4
e1f1
h3h2
f1e1
e5e4
e1f1
h2h1q
