e2e4
e7e6
d2d4
d7d5
b1d2
c7c5
g1f3
b8c6
d4c5
f8c5
d2b3
c5b6
e4d5
e6d5
c1e3
d8e7
d1e2
b6e3
e2e3
e7e3
f2e3
c8d7
f1d3
h7h6
f3d4
g8f6
b3c5
c6d4
e3d4
b7b6
c5d7
f6d7
e1d2
e8c8
a1e1
d8e8
h1f1
d7f6
e1e5
h8f8
d2c3
c8b8
h2h4
e8e6
f1e1
f8c8
c3b4
c8e8
b4c3
f6d7
e5e6
f7e6
d3g6
e8e7
g6f5
d7f8
f5h3
b8b7
c3b4
b7c7
g2g3
c7d6
b4b5
f8d7
h3g2
a7a6
b5a4
e6e5
a4b3
d7f6
c2c3
f6e4
d4e5
e7e5
g2e4
b6b5
b3c2
d5e4
e1f1
e5e6
g3g4
e4e3
g4g5
h6g5
h4g5
d6c6
b2b3
e3e2
f1e1
c6d5
c2d3
e6e5
g5g6
e5e6
e1e2
e6e2
d3e2
d5e4
e2d2
e4d5
b3b4
d5c4
d2c2
c4d5
c2d3
d5c6
c3c4
b5c4
d3d4
c4c3
d4d3
c6d7
a2a3
d7d6
d3c2
d6d7
a3a4
d7c8
c2b3
c8c7
b3c3
c7b6
c3d4
b6b7
b4b5
b7c7
b5a6
c7c8
d4e5
c8b8
e5f5
b8c8
f5e5
c8c7
e5e6
c7c6
a6a7
c6c7
a7a8q
c7b6
e6e5
b6c5
a8e4
c5b6
e4b1
b6c7
e5d5
c7d8
d5d6
d8c8
b1b4
c8d8
b4b8
