e2e4
e7e5
b1c3
g8f6
f1e2
d7d5
c3d5
f6e4
d5c3
e4c3
d2c3
d8d1
e2d1
b8c6
f2f4
e5e4
e1f2
c8d7
g1e2
f8c5
f2g3
h7h5
h2h4
e8c8
b2b4
c5b6
a2a4
a7a5
b4a5
b6a5
a1a3
d7g4
e2d4
g4d1
h1d1
c6e7
a3b3
c7c5
b3b5
b7b6
d1e1
c5d4
e1e4
e7c6
g3f2
h8e8
f2f3
e8e4
f3e4
d8e8
e4d3
d4c3
b5h5
e8d8
d3e4
d8d4
e4e3
d4d1
c1a3
c6d4
e3e4
d4c2
a3c5
c2e1
h5e5
b6c5
e5c5
c8d7
h4h5
c3c2
e4f5
c2c1q
c5c1
d1c1
f5g5
e1g2
g5f5
c1c4
f5e5
g2e3
h5h6
f7f6
