e2e4
e7e5
g1f3
b8c6
f1b5
g8f6
e1g1
f6e4
d2d4
a7a6
b5c6
d7c6
f1e1
e4f6
f3e5
c8e6
c2c4
f8d6
b1d2
e8g8
d2f3
f6d7
d1c2
h7h6
c1e3
d6e5
f3e5
d8f6
e5d7
e6d7
c2d2
d7e6
b2b3
f8d8
f2f3
b7b5
d2e2
b5c4
b3c4
a8b8
e3f2
b8b4
c4c5
d8b8
a1d1
b4b2
e2e3
e6a2
f2g3
a2d5
d1a1
f6g6
e1e2
b2b1
e2e1
a6a5
a1b1
b8b1
e3e8
g8h7
e1b1
g6b1
e8e1
b1b5
g3c7
a5a4
e1c3
b5b1
g1f2
b1a2
f2g3
a4a3
c7a5
a2b2
a5b4
f7f5
h2h3
b2c3
b4c3
d5c4
g3f4
h7g8
f4e5
g8f7
e5f5
c4e6
f5e5
h6h5
e5f4
g7g6
h3h4
e6b3
f4e4
b3c4
e4f4
f7e7
g2g4
c4d5
c3a5
e7f7
a5d2
f7e7
d2a5
e7d7
a5d2
d5f7
g4h5
a3a2
d2c3
g6h5
c3a1
f7b3
f4e4
b3d5
e4e3
d7e7
e3f2
e7e6
a1c3
e6f6
c3b2
f6e6
f2e2
e6f5
e2f2
f5f4
b2c1
f4f5
c1b2
f5f4
b2c1
f4f5
