e2e4
e7e5
g1f3
g8f6
f3e5
d7d6
e5f3
b8c6
d2d3
c8d7
c2c4
g7g6
b1c3
f8g7
h2h3
e8g8
c1e3
c6e5
f1e2
f8e8
e1g1
a7a6
f3e5
e8e5
a2a4
e5e7
b2b4
b7b5
a4b5
a6b5
a1a8
d8a8
c4b5
d7e6
d1a1
e7e8
a1a6
d6d5
e4e5
f6d7
f1a1
a8c8
d3d4
d7b6
c3a4
c8b8
a4b6
c7b6
a1c1
g7f8
c1c6
e6c8
a6b6
b8b6
c6b6
c8e6
e3d2
e8c8
b6c6
f8e7
c6c8
e6c8
f2f4
f7f5
e2f3
c8b7
g1f2
g8f7
g2g4
e7h4
f2e3
h4e7
d2e1
f7e6
h3h4
e7f8
h4h5
f8h6
e1d2
g6h5
g4g5
h6f8
f3h5
f8e7
g5g6
h7g6
h5g6
b7c8
g6h7
c8b7
b5b6
e6f7
b4b5
e7d8
h7f5
d8b6
d2b4
b6d8
f5g4
f7g6
g4e6
g6h6
f4f5
h6h7
f5f6
h7g6
f6f7
b7c8
f7f8n
g6g5
e6c8
d8c7
f8e6
g5f5
e6c7
f5g5
e5e6
g5f5
e6e7
f5g5
e7e8q
g5h4
e8g8
h4h5
c8g4
h5h4
b4e1
