e2e4
e7e5
b1c3
b8c6
f1e2
f8c5
g1f3
d7d6
e1g1
c5b6
e2c4
g8f6
c4b3
c6d4
h2h3
c7c6
d2d3
a7a5
f3d4
e5d4
c3b1
a5a4
b3c4
e8g8
c1g5
b6c7
a2a3
d6d5
e4d5
d8d6
f2f4
b7b5
g5f6
d6f6
c4a2
c7f4
d1f3
g7g5
g1h1
a8a7
b1d2
f6h6
d2e4
c6d5
a2d5
a7d7
e4f2
h6d6
c2c4
d4c3
f2e4
d6h6
e4c3
d7e7
a1e1
g5g4
f3d1
f4e3
c3e4
e3d4
d1c1
h6c1
e1c1
f8d8
e4d6
d8d6
c1c8
g8g7
d5e4
d4b2
c8c5
e7e5
c5c2
b2a3
c2f2
f7f6
h1h2
a3c5
f2f4
h7h5
h3g4
b5b4
e4f5
a4a3
g4h5
d6d4
f4f3
a3a2
h5h6
g7h6
f5c8
e5h5
h2g3
h5g5
g3h2
g5h5
c8h3
f6f5
f3e3
c5d6
h2g1
b4b3
f1a1
d6c5
e3e1
d4e4
d3d4
e4e1
g1f2
e1a1
f2e3
a1c1
g2g4
c5d4
e3f3
c1c3
f3f4
h5h3
f4f5
c3e3
f5f4
h3f3
