e2e4
e7e5
g1f3
d8e7
f1c4
g8f6
b1c3
d7d6
e1g1
c8e6
c4e6
f7e6
b2b3
c7c5
h2h3
a7a6
d2d3
g7g6
a2a4
h7h6
f3h4
f6e4
c3d5
e6d5
h4g6
e7g7
d1g4
h8g8
g4c8
e8f7
d3e4
g7g6
c8b7
f8e7
g2g4
b8c6
f2f4
g8c8
e4d5
a8b8
b7d7
c8d8
f4f5
d8d7
f5g6
f7g6
d5c6
d7c7
c1a3
c7c6
a1d1
c6c8
g1f2
g6f7
f2e2
f7g7
e2d3
d6d5
d3e2
d5d4
f1f5
c8e8
d1f1
d4d3
c2d3
b8b3
a3c1
e5e4
d3e4
b3h3
f5h5
h3h5
g4h5
c5c4
c1b2
g7g8
e2e3
e7b4
f1g1
g8f7
g1g7
f7f8
g7b7
b4e7
e4e5
e8d8
b7c7
d8d3
e3e4
d3h3
b2d4
h3h5
e5e6
e7g5
d4c5
f8g8
c7c8
g8h7
e6e7
g5e7
c5e7
c4c3
c8c3
h7g6
c3c7
h5a5
c7c4
g6f7
e7d6
a5h5
d6f4
f7e7
c4c7
e7d8
c7c6
h5a5
c6c4
a5h5
c4c1
a6a5
c1c4
d8d7
c4c1
d7e7
c1d1
e7e8
d1d4
e8e7
d4d1
e7e8
d1d4
e8e7
