d2d4
g8f6
g1f3
d7d5
c1f4
e7e6
e2e3
c7c5
c2c3
b8d7
b1d2
f8e7
f3e5
e8g8
f1d3
d7e5
f4e5
f6d7
e5f4
d7f6
f4e5
e7d6
e1g1
d6e5
d4e5
f6d7
d1b1
h7h6
d3h7
g8h8
f2f4
a8b8
a2a4
c5c4
f1f2
d8b6
f2f3
b6c5
h7c2
a7a5
f3g3
b7b5
b1e1
b5b4
g3g7
h8g7
e1g3
g7h8
g3h3
f7f5
h3h6
h8g8
h6g6
g8h8
d2c4
c5e7
c4a5
e7g7
g6g7
h8g7
a5c6
b4c3
c6b8
d7b8
b2c3
c8a6
h2h3
f8h8
g1f2
b8d7
a4a5
h8c8
c3c4
d5c4
e3e4
c8b8
f2e3
f5e4
e3d4
b8d8
d4e4
g7f7
e4e3
d7c5
a1b1
c4c3
b1c1
a6b5
c1d1
d8g8
g2g4
c5a6
d1c1
g8c8
c2b3
f7e7
f4f5
e6f5
g4f5
a6b4
f5f6
e7d7
e5e6
d7d6
e6e7
c3c2
e3d2
b5e8
c1g1
e8h5
b3a4
c8c5
a4b3
c5f5
b3c2
f5d5
d2c3
b4c2
g1g8
d5c5
c3b2
c2d4
e7e8r
h5e8
g8e8
c5c2
b2a3
c2f2
e8f8
f2f5
a5a6
d4e6
f8e8
e6c7
e8b8
d6c5
a6a7
f5f6
a7a8r
f6f3
a3a4
c7a8
b8a8
f3h3
a8f8
c5c4
f8g8
c4d5
g8b8
d5e4
a4b4
e4e5
b8f8
h3h7
f8b8
h7h2
b4a3
e5e4
a3b3
e4d5
b3c3
d5e4
b8c8
e4e5
c8e8
e5f5
e8d8
f5f4
c3b4
f4e5
b4b3
h2h1
b3b2
h1h4
d8c8
e5d4
c8e8
h4h6
e8f8
h6h4
f8d8
d4c4
d8g8
c4c5
b2a3
c5d5
g8b8
h4h2
a3a4
d5d4
b8g8
h2b2
g8e8
b2b7
e8a8
d4d5
a8c8
b7b2
a4a3
b2b6
c8g8
b6b7
g8g4
b7b1
a3a4
b1c1
g4g8
c1h1
a4a3
d5c5
a3a2
c5d4
g8a8
d4d5
a8b8
d5d4
a2a3
d4e4
b8d8
h1c1
d8b8
e4f5
b8b6
f5e5
b6b7
e5d4
a3a2
c1c8
a2b1
d4e5
b1a2
e5d5
b7d7
d5c4
d7d1
c4b5
a2b2
c8h8
d1b1
b5c4
b1d1
h8h3
d1c1
c4d4
