e2e4
c7c5
b1c3
b8c6
g1f3
d7d6
d2d4
c5d4
f3d4
g8f6
d4c6
b7c6
f1e2
e7e5
e1g1
d8c7
d1d3
a8b8
b2b3
f8e7
d3g3
e8g8
c1h6
f6e8
a1d1
f7f5
f2f4
g8h8
h6g5
h7h6
g5e7
c7e7
f4e5
d6e5
e4f5
e7c5
f1f2
b8b4
e2c4
c8f5
d1e1
f8f6
e1e5
c5f8
c3e2
f5c2
e2f4
e8c7
e5e2
c2h7
f4h5
b4c4
b3c4
f6f2
g3f2
f8d8
f2e3
c7a6
e3e8
d8e8
e2e8
h7g8
e8e7
a6c5
e7g7
g8c4
g7a7
h8g8
h5f6
g8f8
g1f2
c5d3
f2e3
c6c5
a2a4
d3b4
f6d7
f8e8
d7c5
c4f1
a7h7
h6h5
a4a5
b4d5
e3f2
f1b5
h7h5
d5f6
h5h8
e8e7
a5a6
f6g4
f2g3
b5a6
c5a6
g4f6
a6c5
f6d5
h8h6
d5c3
g3f3
c3b5
g2g4
b5a3
h2h4
a3c4
h6e6
e7f8
h4h5
c4a3
g4g5
f8g8
e6f6
a3c2
f3e4
c2a3
c5e6
g8h7
f6f7
h7g8
g5g6
a3b5
f7f8
