d2d4
d7d5
c1f4
g8f6
b1d2
c7c5
d4c5
b8d7
b2b4
e7e6
e2e3
f8e7
f4g3
a7a5
a2a3
e8g8
g1f3
h7h6
f3d4
a5b4
a3b4
a8a1
d1a1
f6h5
a1a7
e6e5
d4b5
d5d4
e3d4
h5g3
h2g3
e5d4
d2e4
d7e5
e4d6
e7d6
b5d6
d8e7
f1e2
c8g4
f2f3
e5f3
e1d1
e7e3
d6c4
e3e6
g2f3
f8e8
h1e1
g4f3
d1c1
f3e2
a7a4
e8f8
c1d2
f8e8
d2c1
e8f8
c4b2
e6e3
c1b1
e3f2
e1h1
e2f1
b2d3
f2g2
h1h4
f1d3
c2d3
g2g3
h4h1
g3d3
a4c2
d3a3
h1c1
f8a8
c2b2
a3e3
c1d1
a8d8
b2c2
d4d3
c2d2
e3e4
b1b2
h6h5
d2c3
e4g4
d1d2
h5h4
b4b5
g4e4
b2b1
h4h3
b1b2
d8a8
b5b6
e4a4
c3d3
a4a1
b2b3
a8a3
b3c2
a3d3
d2d3
h3h2
d3h3
h2h1r
h3h1
a1h1
c2b2
h1c6
b2c2
g8h7
c2d2
c6c5
d2e2
h7g6
e2d1
c5c3
d1e2
c3c5
e2d1
g6f5
d1e1
f5f4
e1d2
c5d4
d2e2
d4c3
e2f1
c3b2
f1g1
f4e3
g1h1
e3f3
h1g1
f7f5
g1h1
b2d2
h1g1
d2g2
