d2d4
d7d5
c1f4
e7e6
e2e3
g8f6
b1d2
f8d6
g1f3
d6f4
e3f4
e8g8
f1d3
d8d6
g2g3
b7b6
a1c1
c8a6
d1e2
a6d3
c2d3
d6b4
c1c2
c7c5
d4c5
b6c5
d3d4
b8c6
e1g1
c6d4
f3d4
b4d4
d2b3
d4e4
b3c5
e4e2
c2e2
f8c8
f1c1
c8c7
e2e1
a8c8
c5b3
g8f8
c1c7
c8c7
e1c1
c7c1
b3c1
f8e7
g1g2
e7d6
h2h4
f6e4
f2f3
e4d2
c1d3
d2c4
g2f2
f7f6
f2e2
h7h5
e2f2
d5d4
b2b3
c4e3
d3b4
e3f5
b4d3
d6c6
d3e1
a7a5
e1d3
c6b5
a2a4
b5b6
b3b4
a5b4
d3b4
g7g6
g3g4
h5g4
f3g4
f5h4
b4d3
b6a5
f2g3
g6g5
d3f2
a5a4
f4g5
f6g5
f2h3
d4d3
h3g5
a4b3
g5e4
h4g6
g3f3
g6e5
f3f4
e5g6
f4e3
b3c2
g4g5
g6e5
e3f4
e5g6
f4e3
g6h8
e3f4
d3d2
e4d2
c2d2
f4e5
d2e3
e5e6
h8g6
e6f7
g6e5
f7e7
e3f4
e7f6
e5g4
f6g6
g4e5
g6h6
f4f5
h6g7
f5g5
