d2d4
e7e6
e2e4
d7d5
e4d5
e6d5
g1f3
g8f6
f1d3
f8e7
e1g1
h7h6
h2h3
e8g8
b1c3
c8e6
c1f4
b8c6
f1e1
e7d6
d1d2
c6b4
f3e5
f6h5
f4h2
b4d3
e5d3
d6h2
g1h2
d8h4
d3e5
h4f4
d2f4
h5f4
a1d1
c7c6
h2g3
g7g5
c3e2
f7f6
e5f3
f4g6
g3h2
e6f5
e2g3
f5d7
g3h5
g5g4
f3d2
g4h3
g2h3
g8f7
c2c4
f8e8
e1g1
e8g8
d1e1
a8e8
c4d5
c6d5
e1e8
g8e8
g1g3
e8e1
g3f3
f7e7
f3e3
e1e3
f2e3
g6h4
h2g3
h4g6
d2f1
e7f7
b2b3
g6e7
h5f4
d7e6
g3f3
b7b5
f4e6
f7e6
a2a4
e7c8
f3g4
c8d6
a4b5
f6f5
g4f4
d6e8
f1g3
e8g7
b3b4
e6f6
f4f3
f6g5
g3e2
g7e6
f3g2
f5f4
e2c3
e6c7
e3e4
d5e4
d4d5
g5f6
d5d6
c7e6
b5b6
a7b6
c3e4
f6e5
e4f2
e5d6
g2f3
d6d5
f2g4
e6g5
f3f4
g5h3
f4g3
b6b5
g4e3
d5d4
e3c2
d4d3
c2e1
d3d2
e1f3
d2c3
g3h3
h6h5
h3h2
h5h4
h2h1
h4h3
f3g5
c3c4
h1h2
c4d3
g5h7
d3c2
h2h3
c2b2
h3g4
b2c2
g4g3
c2d3
g3f3
d3d4
h7f8
d4d3
f8g6
d3c4
f3e2
c4b3
g6f8
b3a4
f8g6
a4a3
g6f8
a3b3
e2d2
b3b2
d2d3
b2b3
f8g6
b3b4
g6e7
b4c5
e7f5
c5c6
d3d2
c6d5
f5g3
d5e6
d2c2
e6d5
c2d3
d5c6
d3e3
c6b6
g3f5
b6a6
f5d4
a6a7
e3d2
a7a6
d2e3
a6a7
d4e2
a7b6
e3d3
b6a6
e2f4
a6a7
f4g6
a7b6
g6f8
b6a6
f8h7
a6a5
d3d2
a5a6
d2e2
a6a7
h7g5
a7b7
e2d3
b7b6
g5e4
b6a6
e4g5
a6a7
d3e3
a7b7
g5f3
b7a6
