e2e4
e7e5
g1f3
b8c6
b1c3
f8b4
c3d5
g8f6
f1c4
b4c5
c2c3
e8g8
e1g1
f6d5
c4d5
d8f6
d5c6
d7c6
f3e5
f6e5
d2d4
e5e4
f2f3
e4e5
f1e1
e5d6
d4c5
d6c5
c1e3
c5b5
e3d4
b7b6
d1c1
c8e6
a2a4
b5d3
d4e5
f8d8
c1f4
a8c8
e5c7
d8d7
c7e5
a7a5
b2b4
d3f5
f4f5
e6f5
b4a5
b6a5
c3c4
f7f6
e5c3
f5c2
e1c1
c2b3
a1a3
c8b8
g1f2
b3c4
h2h3
c4a6
c3e1
b8b2
f2g1
d7d5
c1c6
b2e2
a3a1
a6d3
a1d1
e2a2
h3h4
d3e4
c6c8
g8f7
c8c7
f7f8
d1d5
e4d5
c7a7
a2a4
g1h2
h7h5
a7a6
a4a1
e1b4
f8f7
a6a7
f7g8
b4a5
g7g5
h4g5
f6g5
a5b6
a1a2
a7a2
d5a2
b6e3
a2c4
e3g5
g8h7
g5e7
h7g6
e7d8
c4f1
d8h4
f1b5
h4d8
b5c6
h2g3
c6d5
g3f4
d5a8
d8h4
a8b7
h4d8
b7c8
d8e7
g6f7
e7g5
c8d7
g5h4
f7g6
h4e1
d7e8
f4g3
g6f5
e1c3
f5g5
c3d2
g5f5
d2c1
f5g6
c1a3
g6g5
a3e7
g5h6
g3f4
e8b5
e7f8
h6h7
f4g5
h7g8
f8e7
b5e2
g5h5
e2d3
g2g4
d3e2
f3f4
g8f7
e7h4
e2f3
h4g5
f3g2
h5h6
g2h3
h6h5
f7e6
h5h4
h3f1
g5h6
e6f7
h4g5
f1h3
g5h4
h3f1
h4h5
f1h3
f4f5
f7f6
h6f4
f6f7
f4c7
f7f8
c7a5
f8f7
a5d2
f7f6
d2e3
h3f1
e3d4
f6f7
g4g5
f1e2
h5h6
f7g8
g5g6
e2g4
h6g5
g4d1
d4c5
d1e2
g5h6
e2f3
h6g5
f3g2
f5f6
g2h1
g5f4
h1f3
f4e5
f3g4
c5d6
g4h3
d6b4
g8h8
f6f7
h8g7
e5f4
g7h6
b4c3
h3f5
c3a1
f5h3
f7f8q
h6h5
f8g8
h3f5
g8f8
f5h3
f8g8
h3f5
g8h8
h5g6
h8f6
g6h5
f6g5
