g1f3
g8f6
e2e3
e7e6
f1e2
f8e7
e1g1
b7b6
b2b3
e8g8
c2c4
d7d5
d2d4
d5c4
b3c4
c7c5
f3e5
d8c7
e2f3
c8b7
f3b7
c7b7
b1d2
c5d4
e3d4
f8c8
f1e1
b8c6
e5c6
b7c6
c1b2
e7b4
a1c1
c6d7
e1e5
b6b5
c4c5
h7h6
d2b3
a7a5
a2a3
a5a4
a3b4
a4b3
e5e3
a8a2
e3b3
d7d5
c1c3
d5e4
c3e3
e4h7
e3e1
h7f5
e1e5
f5g4
f2f3
g4g6
f3f4
g6g4
d1b1
c8a8
b3f3
g4h4
e5e2
g7g6
d4d5
f6d5
h2h3
h6h5
b1c2
d5f4
e2f2
e6e5
c2c3
h4g5
f3f4
a2b2
f4f7
b2b1
g1h2
h5h4
c3f3
e5e4
f7f8
g8h7
f3c3
g5g3
c3g3
h4g3
h2g3
b1b3
g3h4
a8f8
f2f8
h7g7
f8c8
e4e3
h4g3
b3b4
g3f3
b4e4
c8c7
g7f6
c7c6
e4e6
c6d6
e3e2
d6e6
f6e6
f3f2
e2e1q
f2e1
e6d5
g2g4
d5c5
h3h4
c5d5
e1d1
d5e5
d1c1
e5f6
c1c2
f6e6
c2b3
e6d6
h4h5
g6h5
g4h5
d6e7
b3b4
e7e8
b4a5
b5b4
h5h6
e8f7
a5a4
f7g8
h6h7
g8h8
a4b4
h8h7
