e2e4
e7e5
g1f3
g8f6
f3e5
c7c6
f1c4
d7d5
e4d5
f8d6
d2d4
e8g8
d5c6
d8a5
c1d2
a5b6
d2c3
b8c6
b1d2
c8f5
c4b3
b6c7
f2f4
b7b5
a2a3
a7a5
e1g1
h7h6
d1f3
a8c8
g2g4
f5e6
b3e6
f7e6
g4g5
h6g5
e5c6
c7c6
f4g5
f6d5
f3e4
d5f4
e4c6
c8c6
d2e4
b5b4
c3d2
f4e2
g1h1
b4a3
b2a3
c6c2
d2a5
f8f1
a1f1
d6a3
a5b6
a3b2
g5g6
b2d4
b6d4
e2d4
f1a1
c2c8
h2h4
g8f8
h4h5
d4f5
h1g2
c8c4
a1a8
f8e7
a8a7
e7d8
g2f3
c4c7
a7a6
d8d7
f3f4
f5h6
f4e5
h6g4
e5f4
g4h6
f4f3
e6e5
e4g5
h6f5
g5f7
d7e7
f7e5
c7c1
f3g4
f5d4
a6a5
c1g1
g4f4
g1f1
f4e4
d4f5
e5f3
f5h6
f3d2
f1h1
a5e5
e7d6
d2c4
d6d7
c4e3
h1h4
e4f3
h4h3
f3g2
h3h4
g2g3
h4a4
g3f3
a4h4
e3g2
d7d6
e5a5
h4h3
f3f4
d6e6
g2e3
h3h4
f4g5
h4h1
g5f4
e6f6
a5c5
h1h4
f4g3
h4a4
c5c6
f6e5
c6c7
a4e4
g3f3
e4f4
f3e2
f4e4
e2f2
e4f4
f2e1
f4h4
c7g7
h4h1
e1e2
e5f6
g7h7
h1h5
g6g7
h5h2
e2d3
f6f7
e3f5
h2d2
d3d2
h6f5
g7g8q
f7g8
h7d7
f5g7
d2e3
g8h8
e3f4
h8g8
d7e7
g7h5
f4g5
g8f8
e7b7
h5g7
g5f6
g7h5
f6g5
h5g7
b7d7
f8g8
g5f6
g7e8
f6e7
e8g7
d7d1
g7h5
d1d5
h5f4
d5f5
f4e2
e7f6
g8f8
f5f3
e2d4
f3d3
d4c6
d3d6
f8e8
d6c6
e8d7
c6e6
d7c8
e6e7
c8b8
f6e5
b8a8
e5d6
a8b8
d6c6
b8a8
c6b6
a8b8
e7e8
