e2e4
e7e5
g1f3
b8c6
f1b5
g8f6
e1g1
f6e4
d2d4
a7a6
b5c6
d7c6
f1e1
e4f6
c2c4
c8e6
f3e5
f8d6
d1f3
e8g8
c1g5
h7h6
g5h4
d6e7
f3c3
c6c5
d4d5
e6c8
h4g3
c8f5
b1d2
f6h5
c3f3
h5g3
h2g3
f5h7
d2e4
e7d6
e5d3
b7b6
e1e2
d8d7
a1e1
a8e8
b2b3
e8e7
e4d6
e7e2
f3e2
c7d6
f2f4
h7d3
e2d3
b6b5
d3e2
b5c4
b3c4
d7f5
e2e4
f5e4
e1e4
f8b8
e4e7
g8f8
e7d7
b8b6
g1h2
f8e8
d7a7
b6b4
a7a8
e8d7
a8a7
d7e8
a7a8
e8d7
a8a7
