d2d4
g8f6
e2e3
e7e6
c2c4
d7d5
g1f3
c7c5
b1c3
b8c6
f1e2
c5d4
e3d4
f8e7
c4c5
e8g8
c1e3
b7b6
e2b5
c8b7
b5c6
b7c6
b2b4
f6e4
c3e4
d5e4
f3e5
c6d5
d1a4
a7a5
a4b5
a5b4
e5d7
b4b3
d7b6
a8a2
e1g1
f7f5
a1a2
b3a2
b6d7
f8f7
d7e5
f7f6
e5d7
d8a8
d7f6
e7f6
b5b2
h7h6
f1a1
g8f7
g2g3
a8a4
c5c6
a4c6
a1a2
d5a2
b2a2
c6d7
a2b2
d7c6
h2h4
f6d8
b2a1
c6c8
a1a7
f7g8
e3f4
d8f6
a7a4
g8f7
a4a7
f7e8
f4e5
c8d8
a7c5
d8e7
c5c8
e8f7
e5f6
f7f6
c8c6
e7d8
c6c3
f6g6
c3c4
d8d6
g1h2
g6f6
c4c3
f6g6
c3e3
g6h5
e3e2
h5g6
e2e3
d6d5
e3c3
d5d7
c3b4
g6h5
h2g1
d7c6
b4b3
c6d6
b3d1
h5g6
d1b3
g6f7
b3e3
f7f6
e3c3
f6g6
c3b3
g6f7
b3b2
e4e3
h4h5
d6d5
f2e3
d5c6
g1f2
c6h1
b2b5
h1h2
f2f1
h2h1
f1f2
h1h2
f2f1
h2h5
b5d7
f7f8
d7d6
f8g8
d6e6
g8f8
f1f2
h5g4
e6c8
f8f7
c8d7
f7g8
d7e8
g8h7
d4d5
g4d1
e8f7
d1d3
f7d7
h7g6
d7c6
g6h7
c6c5
h7g8
c5c8
g8f7
c8c5
f7e8
c5c6
e8f8
c6d7
g7g5
d7e6
f8g7
e6d7
g7f6
d7h7
h6h5
h7g8
d3e4
g8f8
f6g6
f8d8
g6f7
d5d6
f5f4
d8d7
f7g6
e3f4
h5h4
d7e7
e4e7
d6e7
h4g3
f2g1
g6f7
e7e8r
f7e8
f4f5
e8f7
g1f1
g3g2
f1g2
g5g4
f5f6
g4g3
g2g1
f7g6
g1h1
g6h6
h1g1
g3g2
g1f2
h6h7
f2g2
h7g8
g2h1
g8f8
h1h2
f8e8
h2g2
e8d7
g2h1
d7e6
h1h2
e6f6
