e2e3
g8f6
g1f3
d7d5
a2a3
c8f5
d2d4
e7e6
f1d3
b8d7
e1g1
f8d6
c2c4
c7c6
d3f5
e6f5
c4d5
f6d5
d1d3
d5e7
d3b3
a8b8
b3a4
a7a6
c1d2
e8g8
d2b4
d6b4
a4b4
e7d5
b4c4
d7f6
b1c3
g7g6
f3e5
d8e7
a1c1
f8d8
e5d3
d5c3
c4c3
f6d5
c3c4
g8g7
h2h3
d8h8
f1e1
h7h5
d3f4
d5f4
e3f4
e7f6
d4d5
b8c8
c4b4
c6d5
c1c8
h8c8
b4b7
c8c6
b7b3
d5d4
e1d1
f6d8
b3a4
c6d6
d1d3
d8b6
a4c2
h5h4
c2d2
a6a5
b2b4
a5b4
a3b4
d6d8
g1h1
b6f6
b4b5
f6b6
d2b2
d8d5
h1g1
g7f8
d3b3
d4d3
b2d2
d5b5
b3d3
f8g7
d3d6
b6c5
d6d8
b5b4
g1h2
c5c4
g2g3
g7h7
d8d7
b4b3
d7a7
h7h6
a7a8
h4g3
f2g3
h6g7
a8e8
c4c5
e8e2
b3c3
e2e5
c3c2
e5c5
c2d2
h2h1
g7f6
c5c7
f6e6
c7c5
e6d7
c5e5
d2a2
h1g1
a2a3
g1f2
a3a2
f2f1
a2a1
e5e1
a1e1
f1e1
d7d6
h3h4
d6d5
e1d2
d5e4
d2e2
f7f6
e2f2
e4d3
f2f1
d3e3
f1g1
e3e2
g1g2
e2e3
g2h2
e3e2
h2h3
e2e3
h3g2
e3e2
g2h1
e2f2
h1h2
f2e3
h2h1
e3e4
h1g2
e4e3
g2h3
e3f3
h3h2
f3f2
h2h3
f2f3
h3h2
f3f2
h2h3
