d2d4
e7e6
e2e4
d7d5
e4e5
c7c5
c2c3
c8d7
g1f3
b8c6
b1a3
c5d4
c3d4
f8b4
c1d2
g8h6
f1d3
h6f5
a3c2
b4a5
d1e2
a5b6
d3f5
e6f5
e1g1
a7a5
e2d3
h7h6
c2a3
c6a7
a1b1
d7e6
b2b4
a5a4
a3c2
d8c8
b4b5
e8g8
f1c1
f5f4
b1b4
c8d7
c2a3
a7c8
d3e2
g7g5
a3b1
e6g4
h2h3
g4h5
e2d3
c8e7
b1c3
h5f3
d3f3
f8c8
h3h4
d7f5
a2a3
f5g6
f3e2
g8g7
e2f3
e7f5
f3d3
b6a5
b4a4
f5h4
d3g6
f7g6
c1a1
h4f5
d2e1
a5c3
a4a8
c8a8
e1c3
g7f7
a3a4
b7b6
g1f1
g5g4
f1e2
h6h5
e2d2
g6g5
d2d3
h5h4
a4a5
b6a5
b5b6
f5e7
c3a5
e7c6
b6b7
a8b8
a5c3
b8b7
a1a8
b7b3
d3d2
b3b1
a8a6
f4f3
g2g3
h4g3
f2g3
f3f2
a6c6
f2f1q
c6f6
f1f6
e5f6
b1g1
d2e2
g1g3
c3b4
f7f6
e2f2
g3d3
b4a5
f6f5
a5c7
d3d4
f2e3
d4c4
c7g3
c4c3
e3f2
c3f3
f2g2
f3g3
g2g3
d5d4
g3f2
d4d3
f2e1
f5f4
e1d1
f4e3
d1e1
d3d2
e1d1
e3d4
d1d2
g4g3
d2e2
d4e4
e2f1
e4f5
f1g2
f5f4
g2g1
f4f3
g1h1
f3f4
h1g1
f4f5
g1h1
g3g2
h1g1
f5f4
g1h2
g2g1q
h2h3
g1h1
