d2d4
g8f6
e2e3
d7d5
c2c4
e7e6
g1f3
c7c5
h2h3
b8c6
a2a3
d5c4
f1c4
c5d4
e3d4
h7h6
b1c3
f8d6
e1g1
e8g8
f1e1
c6e7
d1e2
d6c7
c1d2
c8d7
a1d1
d7c6
c4d3
a8c8
d3c2
b7b6
f3e5
c6b7
c3e4
b7e4
c2e4
d8d4
e5g4
f6g4
d2b4
d4e5
g2g3
g4f6
b4e7
e5e4
e2e4
f6e4
e1e4
f8e8
d1d7
b6b5
e7c5
a7a5
c5a7
e8d8
d7d8
c8d8
a3a4
d8d5
b2b3
c7e5
g1g2
g7g5
h3h4
f7f5
e4e2
g8f7
e2c2
g5h4
g3h4
h6h5
c2c6
b5b4
c6a6
f7f6
g2f3
d5d3
f3e2
d3b3
a6a5
b3a3
a7b6
e5d6
b6d8
d6e7
d8c7
f6g6
a5a6
g6f7
a6a7
f7g6
a7b7
e7h4
b7b4
a3a2
e2f3
h4f2
a4a5
h5h4
c7e5
f2g3
e5g3
a2a3
f3g2
h4g3
b4f4
e6e5
f4f3
a3a5
f3g3
g6f6
g3g8
e5e4
g2f2
f6e5
g8f8
e5f4
f8f7
a5a2
f2e1
e4e3
e1f1
f4e4
f7h7
f5f4
h7h4
e4d3
h4h8
a2a1
f1g2
e3e2
h8d8
d3c4
d8e8
e2e1q
e8e1
a1e1
g2f3
e1f1
f3g2
f1d1
g2f3
d1d4
f3g4
c4d5
g4f3
d5e5
f3g4
e5e4
g4g5
d4d6
g5h4
e4f5
h4h3
d6d2
h3h4
d2h2
