e2e4
e7e6
d2d4
d7d5
e4e5
c8d7
c2c3
c7c5
g1f3
g8e7
f1d3
b8c6
a2a3
e7f5
d3c2
a8c8
e1g1
c5d4
c2f5
e6f5
c3d4
f8e7
b1c3
d7e6
d1d3
g7g5
c1d2
e8g8
h2h4
g5h4
d2h6
f8e8
b2b4
g8h8
c3e2
a7a6
e2f4
d8b6
h6g5
e7g5
f3g5
b6d4
d3f3
h8g8
f4h5
d4e5
f1e1
e5h8
f3f4
c6d4
a1d1
c8c4
f4d6
h7h6
g5e6
f7e6
d6d7
g8f8
g1h2
b7b5
d1d3
f5f4
d3h3
e8e7
d7d8
e7e8
d8d7
e8e7
d7d8
e7e8
