d2d4
d7d5
e2e3
e7e6
g1f3
f8e7
f1d3
c8d7
b1d2
c7c5
b2b3
c5d4
f3d4
e6e5
d4f5
d7f5
d3f5
g8f6
c1b2
g7g6
f5g4
f6g4
d1g4
b8c6
c2c4
d8a5
g4e2
e7b4
e1g1
a8d8
f1d1
e8g8
c4d5
a5d5
d2f1
d5e4
f1g3
e4h4
e2c2
h4e7
g3e4
f7f5
c2c4
g8g7
a2a3
d8d1
a1d1
f8d8
d1d8
e7d8
a3b4
f5e4
h2h3
d8d3
b4b5
d3c4
b3c4
c6d8
b2e5
g7f7
e5c7
d8e6
c7a5
e6c5
f2f3
f7e6
a5c3
e4f3
g2f3
e6d6
c3b4
b7b6
f3f4
d6c7
b4c5
b6c5
e3e4
c7d7
g1g2
d7d6
g2f3
d6e7
h3h4
e7f6
f3g3
f6f7
g3g4
h7h6
h4h5
g6h5
g4h3
f7e7
h3h4
e7f8
f4f5
f8e7
e4e5
e7f7
h4h5
f7f8
h5h6
f8g8
h6g6
g8f8
f5f6
f8e8
e5e6
a7a5
f6f7
e8e7
g6f5
a5a4
f7f8q
e7f8
b5b6
f8g7
b6b7
g7h7
f5f6
h7g8
b7b8q
g8h7
b8g3
h7h6
g3h3
